Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample D1,,Sample D2,,Sample D3,,Sample D4,,Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
PMT Volts Changed: 23-Oct-24 6:06:08 PM, Old:550, New:600
Emission PMT (V): Changed: 23-Oct-24 6:06:08 PM, Old: 550, New: 600
PMT Volts Changed: 31-Oct-24 10:52:00 AM, Old:600, New:800
Emission PMT (V): Changed: 31-Oct-24 10:52:00 AM, Old: 600, New: 800
Wellplate Samples Changed: 31-Oct-24 10:52:00 AM, Old:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;, New:A1;A2;A3;A4;B1;B2;B3;B4;C1;C2;C3;C4;D1;D2;D3;D4;E1;E2;E3;E4;F1;F2;F3;F4;
PMT Volts Changed: 31-Oct-24 10:54:08 AM, Old:800, New:700
Emission PMT (V): Changed: 31-Oct-24 10:54:08 AM, Old: 800, New: 700
Cycle Time 1 Changed: 31-Oct-24 10:54:16 AM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 31-Oct-24 10:59:06 AM, Old: 1.0000, New:120.0000
End Method Modifications

Sample F1,
Sample F1
Collection Time: 31-Oct-24 10:59:08 AM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 31 Oct 10:59:08 AM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               494.00
Em. wavelength (nm)               514.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    120.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 23-Oct-24 5:56:43 PM
Method Modifications:
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
PMT Volts Changed: 23-Oct-24 6:06:08 PM, Old:550, New:600
Emission PMT (V): Changed: 23-Oct-24 6:06:08 PM, Old: 550, New: 600
PMT Volts Changed: 31-Oct-24 10:52:00 AM, Old:600, New:800
Emission PMT (V): Changed: 31-Oct-24 10:52:00 AM, Old: 600, New: 800
Wellplate Samples Changed: 31-Oct-24 10:52:00 AM, Old:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;, New:A1;A2;A3;A4;B1;B2;B3;B4;C1;C2;C3;C4;D1;D2;D3;D4;E1;E2;E3;E4;F1;F2;F3;F4;
PMT Volts Changed: 31-Oct-24 10:54:08 AM, Old:800, New:700
Emission PMT (V): Changed: 31-Oct-24 10:54:08 AM, Old: 800, New: 700
Cycle Time 1 Changed: 31-Oct-24 10:54:16 AM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 31-Oct-24 10:59:06 AM, Old: 1.0000, New:120.0000
End Method Modifications

Sample F2,
Sample F2
Collection Time: 31-Oct-24 10:59:08 AM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 31 Oct 10:59:08 AM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               494.00
Em. wavelength (nm)               514.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    120.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 23-Oct-24 5:56:43 PM
Method Modifications:
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
PMT Volts Changed: 23-Oct-24 6:06:08 PM, Old:550, New:600
Emission PMT (V): Changed: 23-Oct-24 6:06:08 PM, Old: 550, New: 600
PMT Volts Changed: 31-Oct-24 10:52:00 AM, Old:600, New:800
Emission PMT (V): Changed: 31-Oct-24 10:52:00 AM, Old: 600, New: 800
Wellplate Samples Changed: 31-Oct-24 10:52:00 AM, Old:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;, New:A1;A2;A3;A4;B1;B2;B3;B4;C1;C2;C3;C4;D1;D2;D3;D4;E1;E2;E3;E4;F1;F2;F3;F4;
PMT Volts Changed: 31-Oct-24 10:54:08 AM, Old:800, New:700
Emission PMT (V): Changed: 31-Oct-24 10:54:08 AM, Old: 800, New: 700
Cycle Time 1 Changed: 31-Oct-24 10:54:16 AM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 31-Oct-24 10:59:06 AM, Old: 1.0000, New:120.0000
End Method Modifications

Sample F3,
Sample F3
Collection Time: 31-Oct-24 10:59:08 AM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 31 Oct 10:59:08 AM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               494.00
Em. wavelength (nm)               514.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    120.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 23-Oct-24 5:56:43 PM
Method Modifications:
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
PMT Volts Changed: 23-Oct-24 6:06:08 PM, Old:550, New:600
Emission PMT (V): Changed: 23-Oct-24 6:06:08 PM, Old: 550, New: 600
PMT Volts Changed: 31-Oct-24 10:52:00 AM, Old:600, New:800
Emission PMT (V): Changed: 31-Oct-24 10:52:00 AM, Old: 600, New: 800
Wellplate Samples Changed: 31-Oct-24 10:52:00 AM, Old:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;, New:A1;A2;A3;A4;B1;B2;B3;B4;C1;C2;C3;C4;D1;D2;D3;D4;E1;E2;E3;E4;F1;F2;F3;F4;
PMT Volts Changed: 31-Oct-24 10:54:08 AM, Old:800, New:700
Emission PMT (V): Changed: 31-Oct-24 10:54:08 AM, Old: 800, New: 700
Cycle Time 1 Changed: 31-Oct-24 10:54:16 AM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 31-Oct-24 10:59:06 AM, Old: 1.0000, New:120.0000
End Method Modifications

Sample F4,
Sample F4
Collection Time: 31-Oct-24 10:59:08 AM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 31 Oct 10:59:08 AM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               494.00
Em. wavelength (nm)               514.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    120.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 23-Oct-24 5:56:43 PM
Method Modifications:
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
PMT Volts Changed: 23-Oct-24 6:06:08 PM, Old:550, New:600
Emission PMT (V): Changed: 23-Oct-24 6:06:08 PM, Old: 550, New: 600
PMT Volts Changed: 31-Oct-24 10:52:00 AM, Old:600, New:800
Emission PMT (V): Changed: 31-Oct-24 10:52:00 AM, Old: 600, New: 800
Wellplate Samples Changed: 31-Oct-24 10:52:00 AM, Old:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;, New:A1;A2;A3;A4;B1;B2;B3;B4;C1;C2;C3;C4;D1;D2;D3;D4;E1;E2;E3;E4;F1;F2;F3;F4;
PMT Volts Changed: 31-Oct-24 10:54:08 AM, Old:800, New:700
Emission PMT (V): Changed: 31-Oct-24 10:54:08 AM, Old: 800, New: 700
Cycle Time 1 Changed: 31-Oct-24 10:54:16 AM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 31-Oct-24 10:59:06 AM, Old: 1.0000, New:120.0000
End Method Modifications

